year,allblackpop,geoid,namelsad,tractpop,tractce,community_area,weight,comm_pop,pop_share,community,commarea_km2
2022,1590,17031420100,Census Tract 4201,1629,420100,42,1.0,24645,0.0660986,WOODLAWN,57.8151795
2022,1182,17031420200,Census Tract 4202,1796,420200,42,1.0,24645,0.072874822,WOODLAWN,57.8151795
2022,654,17031420400,Census Tract 4204,1327,420400,42,1.0,24645,0.053844593,WOODLAWN,57.8151795
2022,2126,17031420700,Census Tract 4207,2274,420700,42,1.0,24645,0.092270237,WOODLAWN,57.8151795
2022,2229,17031420800,Census Tract 4208,2322,420800,42,1.0,24645,0.094217894,WOODLAWN,57.8151795
2022,2162,17031470100,Census Tract 4701,2246,470100,47,1.0,2246,1.0,BURNSIDE,16.99598327
2022,2158,17031480100,Census Tract 4801,2161,480100,48,1.0,12087,0.178787127,CALUMET HEIGHTS,48.82624156
2022,996,17031480200,Census Tract 4802,1057,480200,48,1.0,12087,0.087449326,CALUMET HEIGHTS,48.82624156
2022,1102,17031480300,Census Tract 4803,1131,480300,48,1.0,12087,0.093571606,CALUMET HEIGHTS,48.82624156
2022,4961,17031480400,Census Tract 4804,5013,480400,48,1.0,12087,0.414743112,CALUMET HEIGHTS,48.82624156
2022,141,17031650400,Census Tract 6504,6794,650400,65,1.0,32594,0.208443272,WEST LAWN,82.31530167
2022,613,17031650500,Census Tract 6505,4159,650500,65,1.0,32594,0.127600172,WEST LAWN,82.31530167
2022,186,17031660400,Census Tract 6604,4719,660400,66,1.0,52464,0.089947392,CHICAGO LAWN,98.2794651
2022,4157,17031290900,Census Tract 2909,4241,290900,29,1.0,30409,0.13946529,NORTH LAWNDALE,89.48742201
2022,1257,17031291200,Census Tract 2912,1312,291200,29,1.0,30409,0.043145122,NORTH LAWNDALE,89.48742201
2022,1976,17031421200,Census Tract 4212,1986,421200,42,1.0,24645,0.080584297,WOODLAWN,57.8151795
2022,1304,17031271500,Census Tract 2715,1470,271500,27,1.0,19901,0.073865635,EAST GARFIELD PARK,53.88322084
2022,2148,17031292200,Census Tract 2922,2540,292200,29,1.0,30409,0.083527903,NORTH LAWNDALE,89.48742201
2022,1374,17031292400,Census Tract 2924,1765,292400,29,1.0,30409,0.058042027,NORTH LAWNDALE,89.48742201
2022,2793,17031292500,Census Tract 2925,3461,292500,29,1.0,30409,0.113814989,NORTH LAWNDALE,89.48742201
2022,626,17031271800,Census Tract 2718,656,271800,27,1.0,19901,0.032963168,EAST GARFIELD PARK,53.88322084
2022,305,17031280100,Census Tract 2801,7730,280100,28,1.0,65581,0.117869505,NEAR WEST SIDE,158.4924665
2022,1128,17031280400,Census Tract 2804,1423,280400,28,1.0,65581,0.021698358,NEAR WEST SIDE,158.4924665
2022,395,17031300600,Census Tract 3006,2844,300600,30,1.0,69708,0.040798761,SOUTH LAWNDALE,127.9982978
2022,335,17031300700,Census Tract 3007,4791,300700,30,1.0,69708,0.068729558,SOUTH LAWNDALE,127.9982978
2022,95,17031301100,Census Tract 3011,2409,301100,30,1.0,69708,0.034558444,SOUTH LAWNDALE,127.9982978
2022,1067,17031301200,Census Tract 3012,5209,301200,30,1.0,69708,0.074726,SOUTH LAWNDALE,127.9982978
2022,2347,17031480500,Census Tract 4805,2725,480500,48,1.0,12087,0.225448829,CALUMET HEIGHTS,48.82624156
2022,1676,17031490500,Census Tract 4905,1775,490500,49,1.0,37610,0.047194895,ROSELAND,134.3137067
2022,200,17031520200,Census Tract 5202,3652,520200,52,1.0,23942,0.152535294,EAST SIDE,83.24172803
2022,169,17031520300,Census Tract 5203,5925,520300,52,1.0,23942,0.24747306,EAST SIDE,83.24172803
2022,106,17031520400,Census Tract 5204,4393,520400,52,1.0,23942,0.183485089,EAST SIDE,83.24172803
2022,87,17031520500,Census Tract 5205,5171,520500,52,1.0,23942,0.215980286,EAST SIDE,83.24172803
2022,65,17031520600,Census Tract 5206,2739,520600,52,1.0,23942,0.11440147,EAST SIDE,83.24172803
2022,182,17031660500,Census Tract 6605,4284,660500,66,1.0,52464,0.081655993,CHICAGO LAWN,98.2794651
2022,2566,17031660600,Census Tract 6606,5849,660600,66,1.0,52464,0.111485971,CHICAGO LAWN,98.2794651
2022,1444,17031660700,Census Tract 6607,1617,660700,66,1.0,52464,0.030821134,CHICAGO LAWN,98.2794651
2022,3176,17031660800,Census Tract 6608,5832,660800,66,1.0,52464,0.11116194,CHICAGO LAWN,98.2794651
2022,3872,17031660900,Census Tract 6609,5631,660900,66,1.0,52464,0.107330741,CHICAGO LAWN,98.2794651
2022,3995,17031661000,Census Tract 6610,5424,661000,66,1.0,52464,0.103385178,CHICAGO LAWN,98.2794651
2022,887,17031280900,Census Tract 2809,1122,280900,28,1.0,65581,0.017108614,NEAR WEST SIDE,158.4924665
2022,118,17031301600,Census Tract 3016,3247,301600,30,1.0,69708,0.04658002,SOUTH LAWNDALE,127.9982978
2022,1241,17031490600,Census Tract 4906,1446,490600,49,1.0,37610,0.038447221,ROSELAND,134.3137067
2022,2454,17031490700,Census Tract 4907,2459,490700,49,1.0,37610,0.065381547,ROSELAND,134.3137067
2022,3647,17031490800,Census Tract 4908,3705,490800,49,1.0,37610,0.098511034,ROSELAND,134.3137067
2022,3389,17031491000,Census Tract 4910,3417,491000,49,1.0,37610,0.090853496,ROSELAND,134.3137067
2022,4003,17031491100,Census Tract 4911,4205,491100,49,1.0,37610,0.111805371,ROSELAND,134.3137067
2022,3659,17031530200,Census Tract 5302,4358,530200,53,1.0,25449,0.17124445,WEST PULLMAN,99.36519806
2022,3464,17031530300,Census Tract 5303,3484,530300,53,1.0,25449,0.136901253,WEST PULLMAN,99.36519806
2022,2218,17031530400,Census Tract 5304,2356,530400,53,1.0,25449,0.092577311,WEST PULLMAN,99.36519806
2022,2385,17031530600,Census Tract 5306,2385,530600,53,1.0,25449,0.093716845,WEST PULLMAN,99.36519806
2022,248,17031560100,Census Tract 5601,1284,560100,56,1.0,36401,0.035273756,GARFIELD RIDGE,117.8907784
2022,715,17031670200,Census Tract 6702,724,670200,67,1.0,25772,0.028092503,WEST ENGLEWOOD,87.94769193
2022,1024,17031670300,Census Tract 6703,1332,670300,67,1.0,25772,0.051683998,WEST ENGLEWOOD,87.94769193
2022,1205,17031670400,Census Tract 6704,1616,670400,67,1.0,25772,0.062703709,WEST ENGLEWOOD,87.94769193
2022,2585,17031661100,Census Tract 6611,7186,661100,66,1.0,52464,0.136970113,CHICAGO LAWN,98.2794651
2022,969,17031670100,Census Tract 6701,1472,670100,67,1.0,25772,0.05711625,WEST ENGLEWOOD,87.94769193
2022,779,17031670600,Census Tract 6706,1174,670600,67,1.0,25772,0.045553314,WEST ENGLEWOOD,87.94769193
2022,678,17031670700,Census Tract 6707,1092,670700,67,1.0,25772,0.042371566,WEST ENGLEWOOD,87.94769193
2022,988,17031670800,Census Tract 6708,1022,670800,67,1.0,25772,0.03965544,WEST ENGLEWOOD,87.94769193
2022,867,17031670900,Census Tract 6709,1246,670900,67,1.0,25772,0.048347043,WEST ENGLEWOOD,87.94769193
2022,1194,17031260900,Census Tract 2609,1351,260900,26,1.0,16374,0.082508856,WEST GARFIELD PARK,36.09284881
2022,2131,17031261000,Census Tract 2610,2268,261000,26,1.0,16374,0.138512276,WEST GARFIELD PARK,36.09284881
2022,410,17031281900,Census Tract 2819,6749,281900,28,1.0,65581,0.102910904,NEAR WEST SIDE,158.4924665
2022,92,17031310200,Census Tract 3102,1824,310200,31,1.0,34237,0.053275696,LOWER WEST SIDE,81.55072362
2022,126,17031310300,Census Tract 3103,1836,310300,31,1.0,34237,0.053626194,LOWER WEST SIDE,81.55072362
2022,64,17031310400,Census Tract 3104,1456,310400,31,1.0,34237,0.042527091,LOWER WEST SIDE,81.55072362
2022,12,17031310500,Census Tract 3105,1599,310500,31,1.0,34237,0.046703858,LOWER WEST SIDE,81.55072362
2022,1769,17031491200,Census Tract 4912,1932,491200,49,1.0,37610,0.051369317,ROSELAND,134.3137067
2022,2103,17031491300,Census Tract 4913,2131,491300,49,1.0,37610,0.056660463,ROSELAND,134.3137067
2022,2457,17031491400,Census Tract 4914,2541,491400,49,1.0,37610,0.067561819,ROSELAND,134.3137067
2022,3164,17031500100,Census Tract 5001,3231,500100,50,1.0,6856,0.471266044,PULLMAN,59.00155559
2022,1678,17031500200,Census Tract 5002,1831,500200,50,1.0,6856,0.267065344,PULLMAN,59.00155559
2022,570,17031500300,Census Tract 5003,1794,500300,50,1.0,6856,0.261668611,PULLMAN,59.00155559
2022,705,17031560200,Census Tract 5602,1372,560200,56,1.0,36401,0.037691272,GARFIELD RIDGE,117.8907784
2022,145,17031560300,Census Tract 5603,3079,560300,56,1.0,36401,0.084585588,GARFIELD RIDGE,117.8907784
2022,67,17031560700,Census Tract 5607,3584,560700,56,1.0,36401,0.098458834,GARFIELD RIDGE,117.8907784
2022,3,17031560800,Census Tract 5608,6003,560800,56,1.0,36401,0.164913052,GARFIELD RIDGE,117.8907784
2022,2,17031560900,Census Tract 5609,5131,560900,56,1.0,36401,0.140957666,GARFIELD RIDGE,117.8907784
2022,15,17031561000,Census Tract 5610,6040,561000,56,1.0,36401,0.165929507,GARFIELD RIDGE,117.8907784
2022,973,17031030101,Census Tract 301.01,3517,30101,77,1.0,56099,0.06269274,EDGEWATER,48.44999083
2022,544,17031030701,Census Tract 307.01,1509,30701,77,1.0,56099,0.026898875,EDGEWATER,48.44999083
2022,117,17031070103,Census Tract 701.03,1439,70103,7,1.0,69099,0.020825193,LINCOLN PARK,88.31640046
2022,107,17031831900,Census Tract 8319,3074,831900,6,1.0,101739,0.030214569,LAKE VIEW,87.21479926
2022,40,17031832600,Census Tract 8326,4348,832600,7,1.0,69099,0.06292421,LINCOLN PARK,88.31640046
2022,1916,17031836900,Census Tract 8369,1994,836900,27,1.0,19901,0.10019597,EAST GARFIELD PARK,53.88322084
2022,170,17031841200,Census Tract 8412,4414,841200,31,1.0,34237,0.128924847,LOWER WEST SIDE,81.55072362
2022,1066,17031839500,Census Tract 8395,1804,839500,35,1.0,21355,0.084476703,DOUGLAS,46.00462115
2022,1662,17031835800,Census Tract 8358,1852,835800,38,1.0,24813,0.074638294,GRAND BOULEVARD,48.49250315
2022,2044,17031838800,Census Tract 8388,3225,838800,51,1.0,15218,0.211920095,SOUTH DEERING,303.7970596
2022,651,17031842300,Census Tract 8423,3672,842300,24,1.0,86514,0.042443998,WEST TOWN,127.5629046
2022,1021,17031841900,Census Tract 8419,5983,841900,28,1.0,65581,0.091230692,NEAR WEST SIDE,158.4924665
2022,178,17031843200,Census Tract 8432,2348,843200,31,1.0,34237,0.068580775,LOWER WEST SIDE,81.55072362
2022,686,17031843400,Census Tract 8434,1209,843400,29,1.0,30409,0.039757966,NORTH LAWNDALE,89.48742201
2022,380,17031842600,Census Tract 8426,4540,842600,61,1.0,41048,0.110602222,NEW CITY,134.6369632
2022,13,17031301803,Census Tract 3018.03,3168,301803,30,1.0,69708,0.045446721,SOUTH LAWNDALE,127.9982978
2022,1640,17031010300,Census Tract 103,6237,10300,1,1.0,55711,0.111952756,ROGERS PARK,51.25990244
2022,479,17031010400,Census Tract 104,4473,10400,1,1.0,55711,0.08028935,ROGERS PARK,51.25990244
2022,1443,17031010600,Census Tract 106,6379,10600,1,1.0,55711,0.114501624,ROGERS PARK,51.25990244
2022,1763,17031020100,Census Tract 201,3927,20100,2,1.0,79265,0.049542673,WEST RIDGE,98.42909484
2022,727,17031280800,Census Tract 2808,852,280800,28,1.0,65581,0.012991568,NEAR WEST SIDE,158.4924665
2022,940,17031420300,Census Tract 4203,2495,420300,42,1.0,24645,0.101237574,WOODLAWN,57.8151795
2022,230,17031100200,Census Tract 1002,7564,100200,10,1.0,39326,0.192340945,NORWOOD PARK,121.9591054
2022,597,17031020200,Census Tract 202,7203,20200,2,1.0,79265,0.09087239,WEST RIDGE,98.42909484
2022,26,17031130200,Census Tract 1302,1545,130200,13,1.0,19398,0.079647386,NORTH PARK,70.28870642
2022,892,17031020400,Census Tract 204,4256,20400,2,1.0,79265,0.053693307,WEST RIDGE,98.42909484
2022,73,17031080202,Census Tract 802.02,3800,80202,8,1.0,101208,0.037546439,NEAR NORTH SIDE,76.67589596
2022,35,17031240200,Census Tract 2402,1966,240200,24,1.0,86514,0.022724646,WEST TOWN,127.5629046
2022,626,17031611800,Census Tract 6118,2186,611800,61,1.0,41048,0.053254726,NEW CITY,134.6369632
2022,130,17031060200,Census Tract 602,2147,60200,6,1.0,101739,0.021103019,LAKE VIEW,87.21479926
2022,480,17031221200,Census Tract 2212,2865,221200,22,1.0,71220,0.040227464,LOGAN SQUARE,100.0575667
2022,93,17031061200,Census Tract 612,2052,61200,6,1.0,101739,0.020169257,LAKE VIEW,87.21479926
2022,155,17031030200,Census Tract 302,5554,30200,77,1.0,56099,0.099003547,EDGEWATER,48.44999083
2022,900,17031030300,Census Tract 303,3642,30300,77,1.0,56099,0.064920943,EDGEWATER,48.44999083
2022,178,17031030400,Census Tract 304,2822,30400,77,1.0,56099,0.050303927,EDGEWATER,48.44999083
2022,176,17031030900,Census Tract 309,3076,30900,77,1.0,56099,0.054831637,EDGEWATER,48.44999083
2022,64,17031031000,Census Tract 310,3652,31000,3,1.0,57464,0.063552833,UPTOWN,65.09564272
2022,0,17031600600,Census Tract 6006,2953,600600,60,1.0,33221,0.088889558,BRIDGEPORT,58.29151927
2022,2394,17031420600,Census Tract 4206,2663,420600,42,1.0,24645,0.108054372,WOODLAWN,57.8151795
2022,47,17031110100,Census Tract 1101,5776,110100,11,1.0,27032,0.213672684,JEFFERSON PARK,64.86816167
2022,304,17031031400,Census Tract 314,4685,31400,3,1.0,57464,0.081529305,UPTOWN,65.09564272
2022,2,17031040900,Census Tract 409,2006,40900,4,1.0,42271,0.047455702,LINCOLN SQUARE,71.35232823
2022,163,17031050200,Census Tract 502,5546,50200,5,1.0,35814,0.154855643,NORTH CENTER,57.05416784
2022,50,17031050300,Census Tract 503,2829,50300,5,1.0,35814,0.078991456,NORTH CENTER,57.05416784
2022,183,17031071700,Census Tract 717,1485,71700,7,1.0,69099,0.021490904,LINCOLN PARK,88.31640046
2022,191,17031031800,Census Tract 318,2114,31800,3,1.0,57464,0.03678825,UPTOWN,65.09564272
2022,975,17031031700,Census Tract 317,6119,31700,3,1.0,57464,0.10648406,UPTOWN,65.09564272
2022,174,17031610400,Census Tract 6104,1888,610400,61,1.0,41048,0.045994933,NEW CITY,134.6369632
2022,16,17031050600,Census Tract 506,2232,50600,5,1.0,35814,0.062321997,NORTH CENTER,57.05416784
2022,22,17031050500,Census Tract 505,5199,50500,5,1.0,35814,0.145166695,NORTH CENTER,57.05416784
2022,106,17031071600,Census Tract 716,1903,71600,7,1.0,69099,0.027540196,LINCOLN PARK,88.31640046
2022,817,17031671400,Census Tract 6714,1299,671400,67,1.0,25772,0.050403539,WEST ENGLEWOOD,87.94769193
2022,20,17031062300,Census Tract 623,1609,62300,6,1.0,101739,0.015814978,LAKE VIEW,87.21479926
2022,107,17031630400,Census Tract 6304,6003,630400,63,1.0,34788,0.172559503,GAGE PARK,61.2848961
2022,1440,17031010100,Census Tract 101,4284,10100,1,1.0,55711,0.076896843,ROGERS PARK,51.25990244
2022,1172,17031680600,Census Tract 6806,1178,680600,68,1.0,21378,0.055103377,ENGLEWOOD,85.65232307
2022,686,17031030500,Census Tract 305,6344,30500,77,1.0,56099,0.113085795,EDGEWATER,48.44999083
2022,1572,17031020500,Census Tract 205,6646,20500,2,1.0,79265,0.083845329,WEST RIDGE,98.42909484
2022,377,17031081300,Census Tract 813,6014,81300,8,1.0,101208,0.05942218,NEAR NORTH SIDE,76.67589596
2022,951,17031081000,Census Tract 810,8150,81000,8,1.0,101208,0.080527231,NEAR NORTH SIDE,76.67589596
2022,101,17031130100,Census Tract 1301,4895,130100,13,1.0,19398,0.252345603,NORTH PARK,70.28870642
2022,48,17031170200,Census Tract 1702,3752,170200,17,1.0,42574,0.088128905,DUNNING,103.5950012
2022,126,17031170300,Census Tract 1703,4981,170300,17,1.0,42574,0.116996289,DUNNING,103.5950012
2022,218,17031170400,Census Tract 1704,3989,170400,17,1.0,42574,0.093695683,DUNNING,103.5950012
2022,409,17031170500,Census Tract 1705,5161,170500,17,1.0,42574,0.121224221,DUNNING,103.5950012
2022,34,17031170600,Census Tract 1706,2490,170600,17,1.0,42574,0.0584864,DUNNING,103.5950012
2022,42,17031170700,Census Tract 1707,3260,170700,17,1.0,42574,0.076572556,DUNNING,103.5950012
2022,451,17031170800,Census Tract 1708,4009,170800,17,1.0,42574,0.094165453,DUNNING,103.5950012
2022,3161,17031251400,Census Tract 2514,3712,251400,25,1.0,100120,0.037075509,AUSTIN,199.2542034
2022,1610,17031260300,Census Tract 2603,1878,260300,26,1.0,16374,0.114694027,WEST GARFIELD PARK,36.09284881
2022,1749,17031260500,Census Tract 2605,1767,260500,26,1.0,16374,0.107914987,WEST GARFIELD PARK,36.09284881
2022,2297,17031260600,Census Tract 2606,2398,260600,26,1.0,16374,0.146451692,WEST GARFIELD PARK,36.09284881
2022,1467,17031260700,Census Tract 2607,1524,260700,26,1.0,16374,0.093074386,WEST GARFIELD PARK,36.09284881
2022,1883,17031260800,Census Tract 2608,2001,260800,26,1.0,16374,0.122205936,WEST GARFIELD PARK,36.09284881
2022,20,17031050700,Census Tract 507,1456,50700,5,1.0,35814,0.040654493,NORTH CENTER,57.05416784
2022,38,17031050900,Census Tract 509,1388,50900,5,1.0,35814,0.038755794,NORTH CENTER,57.05416784
2022,70,17031051000,Census Tract 510,1707,51000,5,1.0,35814,0.047662925,NORTH CENTER,57.05416784
2022,68,17031051100,Census Tract 511,1905,51100,5,1.0,35814,0.053191489,NORTH CENTER,57.05416784
2022,76,17031051200,Census Tract 512,1576,51200,5,1.0,35814,0.044005138,NORTH CENTER,57.05416784
2022,0,17031170900,Census Tract 1709,1970,170900,17,1.0,42574,0.046272373,DUNNING,103.5950012
2022,506,17031171000,Census Tract 1710,6829,171000,17,1.0,42574,0.160403063,DUNNING,103.5950012
2022,122,17031171100,Census Tract 1711,4103,171100,17,1.0,42574,0.096373373,DUNNING,103.5950012
2022,517,17031180100,Census Tract 1801,6544,180100,18,1.0,13765,0.475408645,MONTCLARE,27.57639363
2022,141,17031190100,Census Tract 1901,2338,190100,19,1.0,73991,0.031598438,BELMONT CRAGIN,109.0994147
2022,115,17031222200,Census Tract 2222,2243,222200,22,1.0,71220,0.031493962,LOGAN SQUARE,100.0575667
2022,109,17031222500,Census Tract 2225,1468,222500,22,1.0,71220,0.020612188,LOGAN SQUARE,100.0575667
2022,153,17031222600,Census Tract 2226,1608,222600,22,1.0,71220,0.022577928,LOGAN SQUARE,100.0575667
2022,3364,17031251500,Census Tract 2515,4324,251500,25,1.0,100120,0.043188174,AUSTIN,199.2542034
2022,3063,17031251600,Census Tract 2516,4456,251600,25,1.0,100120,0.044506592,AUSTIN,199.2542034
2022,956,17031251700,Census Tract 2517,1291,251700,25,1.0,100120,0.012894527,AUSTIN,199.2542034
2022,5068,17031251800,Census Tract 2518,5399,251800,25,1.0,100120,0.05392529,AUSTIN,199.2542034
2022,4815,17031251900,Census Tract 2519,5086,251900,25,1.0,100120,0.050799041,AUSTIN,199.2542034
2022,5500,17031252000,Census Tract 2520,6308,252000,25,1.0,100120,0.063004395,AUSTIN,199.2542034
2022,222,17031130300,Census Tract 1303,5040,130300,13,1.0,19398,0.2598206,NORTH PARK,70.28870642
2022,490,17031190200,Census Tract 1902,5858,190200,19,1.0,73991,0.079171791,BELMONT CRAGIN,109.0994147
2022,286,17031190300,Census Tract 1903,5289,190300,19,1.0,73991,0.071481667,BELMONT CRAGIN,109.0994147
2022,299,17031190800,Census Tract 1908,6049,190800,19,1.0,73991,0.081753186,BELMONT CRAGIN,109.0994147
2022,937,17031260100,Census Tract 2601,1016,260100,26,1.0,16374,0.062049591,WEST GARFIELD PARK,36.09284881
2022,1064,17031260200,Census Tract 2602,1232,260200,26,1.0,16374,0.075241236,WEST GARFIELD PARK,36.09284881
2022,819,17031530100,Census Tract 5301,1915,530100,53,1.0,25449,0.075248536,WEST PULLMAN,99.36519806
2022,47,17031061800,Census Tract 618,1204,61800,6,1.0,101739,0.011834203,LAKE VIEW,87.21479926
2022,406,17031410200,Census Tract 4102,1281,410200,41,1.0,29559,0.043337055,HYDE PARK,45.10538016
2022,219,17031222900,Census Tract 2229,986,222900,22,1.0,71220,0.013844426,LOGAN SQUARE,100.0575667
2022,182,17031241000,Census Tract 2410,1792,241000,24,1.0,86514,0.020713411,WEST TOWN,127.5629046
2022,266,17031190900,Census Tract 1909,1869,190900,19,1.0,73991,0.025259829,BELMONT CRAGIN,109.0994147
2022,169,17031191200,Census Tract 1912,3775,191200,19,1.0,73991,0.051019719,BELMONT CRAGIN,109.0994147
2022,82,17031200100,Census Tract 2001,3666,200100,20,1.0,23157,0.158310662,HERMOSA,32.6020594
2022,141,17031200200,Census Tract 2002,4435,200200,20,1.0,23157,0.191518763,HERMOSA,32.6020594
2022,268,17031200300,Census Tract 2003,1866,200300,20,1.0,23157,0.080580386,HERMOSA,32.6020594
2022,280,17031222700,Census Tract 2227,2202,222700,22,1.0,71220,0.030918281,LOGAN SQUARE,100.0575667
2022,392,17031230100,Census Tract 2301,1636,230100,23,1.0,55416,0.02952216,HUMBOLDT PARK,100.4808765
2022,300,17031230200,Census Tract 2302,1977,230200,23,1.0,55416,0.035675617,HUMBOLDT PARK,100.4808765
2022,146,17031230300,Census Tract 2303,905,230300,23,1.0,55416,0.016331024,HUMBOLDT PARK,100.4808765
2022,73,17031230400,Census Tract 2304,2116,230400,23,1.0,55416,0.038183918,HUMBOLDT PARK,100.4808765
2022,271,17031230500,Census Tract 2305,3080,230500,23,1.0,55416,0.055579616,HUMBOLDT PARK,100.4808765
2022,2120,17031351100,Census Tract 3511,2160,351100,35,1.0,21355,0.101147272,DOUGLAS,46.00462115
2022,566,17031611700,Census Tract 6117,1847,611700,61,1.0,41048,0.044996102,NEW CITY,134.6369632
2022,191,17031300500,Census Tract 3005,3240,300500,30,1.0,69708,0.046479601,SOUTH LAWNDALE,127.9982978
