year,namelsad,tractpop,geoid,tractce,community_area,weight,comm_pop,pop_share,community,commarea_km2
2023,Census Tract 6501,4263.0,17031650100,650100,65,1.0,32649.0,0.1305706147202058,WEST LAWN,82.3153016672832
2023,Census Tract 6502,6748.0,17031650200,650200,65,1.0,32649.0,0.2066832062237741,WEST LAWN,82.3153016672832
2023,Census Tract 7506,3660.0,17031750600,750600,75,1.0,21318.0,0.1716858992400788,MORGAN PARK,91.877340681314
2023,Census Tract 2831,2684.0,17031283100,283100,28,1.0,66084.0,0.0406149748804551,NEAR WEST SIDE,158.49246652347665
2023,Census Tract 2838,3573.0,17031283800,283800,28,1.0,66084.0,0.0540675503904122,NEAR WEST SIDE,158.49246652347665
2023,Census Tract 4107,2623.0,17031410700,410700,41,1.0,29591.0,0.088641816768612,HYDE PARK,45.10538016450888
2023,Census Tract 4108,2768.0,17031410800,410800,41,1.0,29591.0,0.093541955324254,HYDE PARK,45.10538016450888
2023,Census Tract 4109,3689.0,17031410900,410900,41,1.0,29591.0,0.1246662836673312,HYDE PARK,45.10538016450888
2023,Census Tract 4110,4051.0,17031411000,411000,41,1.0,29591.0,0.1368997330269338,HYDE PARK,45.10538016450888
2023,Census Tract 4111,2304.0,17031411100,411100,41,1.0,29591.0,0.0778615119461998,HYDE PARK,45.10538016450888
2023,Census Tract 4112,1662.0,17031411200,411200,41,1.0,29591.0,0.0561657260653577,HYDE PARK,45.10538016450888
2023,Census Tract 4604,3948.0,17031460400,460400,46,1.0,29381.0,0.1343725536911609,SOUTH CHICAGO,93.2721849914544
2023,Census Tract 4605,5615.0,17031460500,460500,46,1.0,29381.0,0.1911099009564004,SOUTH CHICAGO,93.2721849914544
2023,Census Tract 4610,1212.0,17031461000,461000,46,1.0,29381.0,0.0412511487015418,SOUTH CHICAGO,93.2721849914544
2023,Census Tract 4201,1586.0,17031420100,420100,42,1.0,24628.0,0.0643982458989767,WOODLAWN,57.81517950095547
2023,Census Tract 4202,1968.0,17031420200,420200,42,1.0,24628.0,0.0799090466136105,WOODLAWN,57.81517950095547
2023,Census Tract 4204,1442.0,17031420400,420400,42,1.0,24628.0,0.0585512424882247,WOODLAWN,57.81517950095547
2023,Census Tract 4207,2363.0,17031420700,420700,42,1.0,24628.0,0.095947701802826,WOODLAWN,57.81517950095547
2023,Census Tract 4208,2275.0,17031420800,420800,42,1.0,24628.0,0.0923745330518109,WOODLAWN,57.81517950095547
2023,Census Tract 4701,2148.0,17031470100,470100,47,1.0,2148.0,1.0,BURNSIDE,16.995983270423185
2023,Census Tract 4801,2099.0,17031480100,480100,48,1.0,11645.0,0.1802490339201373,CALUMET HEIGHTS,48.82624155505823
2023,Census Tract 4802,1013.0,17031480200,480200,48,1.0,11645.0,0.08699012451696,CALUMET HEIGHTS,48.82624155505823
2023,Census Tract 4803,1123.0,17031480300,480300,48,1.0,11645.0,0.0964362387290682,CALUMET HEIGHTS,48.82624155505823
2023,Census Tract 4804,4599.0,17031480400,480400,48,1.0,11645.0,0.3949334478316874,CALUMET HEIGHTS,48.82624155505823
2023,Census Tract 6504,7023.0,17031650400,650400,65,1.0,32649.0,0.2151061288247726,WEST LAWN,82.3153016672832
2023,Census Tract 6505,4048.0,17031650500,650500,65,1.0,32649.0,0.1239854206866979,WEST LAWN,82.3153016672832
2023,Census Tract 6604,5375.0,17031660400,660400,66,1.0,53460.0,0.1005424616535727,CHICAGO LAWN,98.27946509626284
2023,Census Tract 2909,4267.0,17031290900,290900,29,1.0,31244.0,0.1365702214825246,NORTH LAWNDALE,89.48742200680012
2023,Census Tract 2912,1532.0,17031291200,291200,29,1.0,31244.0,0.0490334144155677,NORTH LAWNDALE,89.48742200680012
2023,Census Tract 4212,1865.0,17031421200,421200,42,1.0,24628.0,0.0757268150073087,WOODLAWN,57.81517950095547
2023,Census Tract 2715,1515.0,17031271500,271500,27,1.0,20526.0,0.0738088278281204,EAST GARFIELD PARK,53.88322083574582
2023,Census Tract 2922,2488.0,17031292200,292200,29,1.0,31244.0,0.0796312892075278,NORTH LAWNDALE,89.48742200680012
2023,Census Tract 2924,1787.0,17031292400,292400,29,1.0,31244.0,0.0571949814364357,NORTH LAWNDALE,89.48742200680012
2023,Census Tract 2925,3450.0,17031292500,292500,29,1.0,31244.0,0.1104212008705671,NORTH LAWNDALE,89.48742200680012
2023,Census Tract 2718,793.0,17031271800,271800,27,1.0,20526.0,0.0386339277014518,EAST GARFIELD PARK,53.88322083574582
2023,Census Tract 2801,7867.0,17031280100,280100,28,1.0,66084.0,0.1190454572967738,NEAR WEST SIDE,158.49246652347665
2023,Census Tract 2804,1268.0,17031280400,280400,28,1.0,66084.0,0.0191877005023908,NEAR WEST SIDE,158.49246652347665
2023,Census Tract 3006,2906.0,17031300600,300600,30,1.0,68798.0,0.0422395999883717,SOUTH LAWNDALE,127.99829784190968
2023,Census Tract 3007,4799.0,17031300700,300700,30,1.0,68798.0,0.0697549347364749,SOUTH LAWNDALE,127.99829784190968
2023,Census Tract 3011,2454.0,17031301100,301100,30,1.0,68798.0,0.0356696415593476,SOUTH LAWNDALE,127.99829784190968
2023,Census Tract 3012,4877.0,17031301200,301200,30,1.0,68798.0,0.0708886886246693,SOUTH LAWNDALE,127.99829784190968
2023,Census Tract 4805,2811.0,17031480500,480500,48,1.0,11645.0,0.2413911550021468,CALUMET HEIGHTS,48.82624155505823
2023,Census Tract 4905,1758.0,17031490500,490500,49,1.0,36700.0,0.0479019073569482,ROSELAND,134.31370670490057
2023,Census Tract 5202,3224.0,17031520200,520200,52,1.0,22793.0,0.141446935462642,EAST SIDE,83.24172803329057
2023,Census Tract 5203,6009.0,17031520300,520300,52,1.0,22793.0,0.2636335717106129,EAST SIDE,83.24172803329057
2023,Census Tract 5204,3739.0,17031520400,520400,52,1.0,22793.0,0.1640415917167551,EAST SIDE,83.24172803329057
2023,Census Tract 5205,5144.0,17031520500,520500,52,1.0,22793.0,0.2256833238274909,EAST SIDE,83.24172803329057
2023,Census Tract 5206,2616.0,17031520600,520600,52,1.0,22793.0,0.1147720791471065,EAST SIDE,83.24172803329057
2023,Census Tract 6605,5217.0,17031660500,660500,66,1.0,53460.0,0.0975869809203142,CHICAGO LAWN,98.27946509626284
2023,Census Tract 6606,5514.0,17031660600,660600,66,1.0,53460.0,0.1031425364758698,CHICAGO LAWN,98.27946509626284
2023,Census Tract 6607,1726.0,17031660700,660700,66,1.0,53460.0,0.03228582117471,CHICAGO LAWN,98.27946509626284
2023,Census Tract 6608,6022.0,17031660800,660800,66,1.0,53460.0,0.1126449682005237,CHICAGO LAWN,98.27946509626284
2023,Census Tract 6609,5315.0,17031660900,660900,66,1.0,53460.0,0.0994201271979049,CHICAGO LAWN,98.27946509626284
2023,Census Tract 6610,5085.0,17031661000,661000,66,1.0,53460.0,0.0951178451178451,CHICAGO LAWN,98.27946509626284
2023,Census Tract 2809,1173.0,17031280900,280900,28,1.0,66084.0,0.0177501361903032,NEAR WEST SIDE,158.49246652347665
2023,Census Tract 3016,3481.0,17031301600,301600,30,1.0,68798.0,0.0505974010872409,SOUTH LAWNDALE,127.99829784190968
2023,Census Tract 4906,1326.0,17031490600,490600,49,1.0,36700.0,0.0361307901907356,ROSELAND,134.31370670490057
2023,Census Tract 4907,2298.0,17031490700,490700,49,1.0,36700.0,0.0626158038147138,ROSELAND,134.31370670490057
2023,Census Tract 4908,3398.0,17031490800,490800,49,1.0,36700.0,0.0925885558583106,ROSELAND,134.31370670490057
2023,Census Tract 4910,3576.0,17031491000,491000,49,1.0,36700.0,0.0974386920980926,ROSELAND,134.31370670490057
2023,Census Tract 4911,4143.0,17031491100,491100,49,1.0,36700.0,0.1128882833787466,ROSELAND,134.31370670490057
2023,Census Tract 5302,4082.0,17031530200,530200,53,1.0,24470.0,0.1668165100122599,WEST PULLMAN,99.36519806341394
2023,Census Tract 5303,3459.0,17031530300,530300,53,1.0,24470.0,0.1413567633837351,WEST PULLMAN,99.36519806341394
2023,Census Tract 5304,2343.0,17031530400,530400,53,1.0,24470.0,0.0957498978340825,WEST PULLMAN,99.36519806341394
2023,Census Tract 5306,2151.0,17031530600,530600,53,1.0,24470.0,0.0879035553739272,WEST PULLMAN,99.36519806341394
2023,Census Tract 5601,1250.0,17031560100,560100,56,1.0,36426.0,0.0343161478065118,GARFIELD RIDGE,117.89077840626808
2023,Census Tract 6702,1319.0,17031670200,670200,67,1.0,26729.0,0.0493471510344569,WEST ENGLEWOOD,87.94769193108257
2023,Census Tract 6703,1371.0,17031670300,670300,67,1.0,26729.0,0.051292603539227,WEST ENGLEWOOD,87.94769193108257
2023,Census Tract 6704,1478.0,17031670400,670400,67,1.0,26729.0,0.0552957461932732,WEST ENGLEWOOD,87.94769193108257
2023,Census Tract 6611,7195.0,17031661100,661100,66,1.0,53460.0,0.134586606808829,CHICAGO LAWN,98.27946509626284
2023,Census Tract 6701,1434.0,17031670100,670100,67,1.0,26729.0,0.0536495940738523,WEST ENGLEWOOD,87.94769193108257
2023,Census Tract 6706,1311.0,17031670600,670600,67,1.0,26729.0,0.0490478506491077,WEST ENGLEWOOD,87.94769193108257
2023,Census Tract 6707,942.0,17031670700,670700,67,1.0,26729.0,0.0352426203748737,WEST ENGLEWOOD,87.94769193108257
2023,Census Tract 6708,1121.0,17031670800,670800,67,1.0,26729.0,0.0419394664970631,WEST ENGLEWOOD,87.94769193108257
2023,Census Tract 6709,1110.0,17031670900,670900,67,1.0,26729.0,0.0415279284672079,WEST ENGLEWOOD,87.94769193108257
2023,Census Tract 2609,1162.0,17031260900,260900,26,1.0,15619.0,0.0743965682822203,WEST GARFIELD PARK,36.09284880796031
2023,Census Tract 2610,2143.0,17031261000,261000,26,1.0,15619.0,0.1372046865996542,WEST GARFIELD PARK,36.09284880796031
2023,Census Tract 2819,6709.0,17031281900,281900,28,1.0,66084.0,0.1015223049452212,NEAR WEST SIDE,158.49246652347665
2023,Census Tract 3102,1672.0,17031310200,310200,31,1.0,33279.0,0.0502418942876889,LOWER WEST SIDE,81.55072362189355
2023,Census Tract 3103,1748.0,17031310300,310300,31,1.0,33279.0,0.0525256167553111,LOWER WEST SIDE,81.55072362189355
2023,Census Tract 3104,1462.0,17031310400,310400,31,1.0,33279.0,0.0439316085218906,LOWER WEST SIDE,81.55072362189355
2023,Census Tract 3105,1645.0,17031310500,310500,31,1.0,33279.0,0.0494305718320863,LOWER WEST SIDE,81.55072362189355
2023,Census Tract 4912,1732.0,17031491200,491200,49,1.0,36700.0,0.0471934604904632,ROSELAND,134.31370670490057
2023,Census Tract 4913,2065.0,17031491300,491300,49,1.0,36700.0,0.056267029972752,ROSELAND,134.31370670490057
2023,Census Tract 4914,2496.0,17031491400,491400,49,1.0,36700.0,0.0680108991825613,ROSELAND,134.31370670490057
2023,Census Tract 5001,3066.0,17031500100,500100,50,1.0,6741.0,0.454828660436137,PULLMAN,59.00155559069487
2023,Census Tract 5002,1862.0,17031500200,500200,50,1.0,6741.0,0.2762201453790239,PULLMAN,59.00155559069487
2023,Census Tract 5003,1813.0,17031500300,500300,50,1.0,6741.0,0.268951194184839,PULLMAN,59.00155559069487
2023,Census Tract 5602,1683.0,17031560200,560200,56,1.0,36426.0,0.0462032614066875,GARFIELD RIDGE,117.89077840626808
2023,Census Tract 5603,3399.0,17031560300,560300,56,1.0,36426.0,0.0933124691154669,GARFIELD RIDGE,117.89077840626808
2023,Census Tract 5607,3836.0,17031560700,560700,56,1.0,36426.0,0.1053093943886235,GARFIELD RIDGE,117.89077840626808
2023,Census Tract 5608,5871.0,17031560800,560800,56,1.0,36426.0,0.1611760830176247,GARFIELD RIDGE,117.89077840626808
2023,Census Tract 5609,5120.0,17031560900,560900,56,1.0,36426.0,0.1405589414154724,GARFIELD RIDGE,117.89077840626808
2023,Census Tract 5610,5749.0,17031561000,561000,56,1.0,36426.0,0.1578268269917092,GARFIELD RIDGE,117.89077840626808
2023,Census Tract 301.01,3356.0,17031030101,30101,77,1.0,56146.0,0.0597727353685035,EDGEWATER,48.449990830225794
2023,Census Tract 307.01,1525.0,17031030701,30701,77,1.0,56146.0,0.02716132939123,EDGEWATER,48.449990830225794
2023,Census Tract 701.03,1449.0,17031070103,70103,7,1.0,67831.0,0.0213619141690377,LINCOLN PARK,88.31640045539218
2023,Census Tract 8319,2874.0,17031831900,831900,6,1.0,101163.0,0.0284095963939384,LAKE VIEW,87.21479925558447
2023,Census Tract 8326,4247.0,17031832600,832600,7,1.0,67831.0,0.0626114903215344,LINCOLN PARK,88.31640045539218
2023,Census Tract 8369,2237.0,17031836900,836900,27,1.0,20526.0,0.108983727954789,EAST GARFIELD PARK,53.88322083574582
2023,Census Tract 8412,4516.0,17031841200,841200,31,1.0,33279.0,0.1357011929444995,LOWER WEST SIDE,81.55072362189355
2023,Census Tract 8395,1770.0,17031839500,839500,35,1.0,21756.0,0.0813568670711527,DOUGLAS,46.004621149279
2023,Census Tract 8358,2093.0,17031835800,835800,38,1.0,26345.0,0.0794458151451888,GRAND BOULEVARD,48.49250314605212
2023,Census Tract 8388,2992.0,17031838800,838800,51,1.0,14210.0,0.2105559465165376,SOUTH DEERING,303.79705960132867
2023,Census Tract 8423,3406.0,17031842300,842300,24,1.0,86596.0,0.0393320707653933,WEST TOWN,127.56290457232984
2023,Census Tract 8419,6253.0,17031841900,841900,28,1.0,66084.0,0.0946219962472005,NEAR WEST SIDE,158.49246652347665
2023,Census Tract 8432,2131.0,17031843200,843200,31,1.0,33279.0,0.0640343760329336,LOWER WEST SIDE,81.55072362189355
2023,Census Tract 8434,1208.0,17031843400,843400,29,1.0,31244.0,0.0386634233772884,NORTH LAWNDALE,89.48742200680012
2023,Census Tract 8426,4587.0,17031842600,842600,61,1.0,41869.0,0.1095559960830208,NEW CITY,134.6369632279751
2023,Census Tract 3018.03,3264.0,17031301803,301803,30,1.0,68798.0,0.0474432396290589,SOUTH LAWNDALE,127.99829784190968
2023,Census Tract 103,6311.0,17031010300,10300,1,1.0,54388.0,0.1160366257262631,ROGERS PARK,51.25990244057384
2023,Census Tract 104,4282.0,17031010400,10400,1,1.0,54388.0,0.0787306023387511,ROGERS PARK,51.25990244057384
2023,Census Tract 106,6708.0,17031010600,10600,1,1.0,54388.0,0.1233360300066191,ROGERS PARK,51.25990244057384
2023,Census Tract 201,4066.0,17031020100,20100,2,1.0,78227.0,0.0519769389085609,WEST RIDGE,98.4290948429624
2023,Census Tract 2808,1036.0,17031280800,280800,28,1.0,66084.0,0.0156770171297136,NEAR WEST SIDE,158.49246652347665
2023,Census Tract 4203,2456.0,17031420300,420300,42,1.0,24628.0,0.0997238915056033,WOODLAWN,57.81517950095547
2023,Census Tract 1002,7560.0,17031100200,100200,10,1.0,38566.0,0.196027589068091,NORWOOD PARK,121.95910544621267
2023,Census Tract 202,7231.0,17031020200,20200,2,1.0,78227.0,0.0924361154077236,WEST RIDGE,98.4290948429624
2023,Census Tract 1302,1502.0,17031130200,130200,13,1.0,18742.0,0.0801408601003094,NORTH PARK,70.28870642060181
2023,Census Tract 204,4325.0,17031020400,20400,2,1.0,78227.0,0.0552878162271338,WEST RIDGE,98.4290948429624
2023,Census Tract 802.02,4127.0,17031080202,80202,8,1.0,104712.0,0.0394128657651463,NEAR NORTH SIDE,76.67589595801923
2023,Census Tract 2402,1914.0,17031240200,240200,24,1.0,86596.0,0.022102637535221,WEST TOWN,127.56290457232984
2023,Census Tract 6118,1396.0,17031611800,611800,61,1.0,41869.0,0.033342090807041,NEW CITY,134.6369632279751
2023,Census Tract 602,2179.0,17031060200,60200,6,1.0,101163.0,0.0215394956654112,LAKE VIEW,87.21479925558447
2023,Census Tract 2212,3168.0,17031221200,221200,22,1.0,70872.0,0.0447003047748052,LOGAN SQUARE,100.05756668057336
2023,Census Tract 612,2065.0,17031061200,61200,6,1.0,101163.0,0.0204126014451924,LAKE VIEW,87.21479925558447
2023,Census Tract 302,5536.0,17031030200,30200,77,1.0,56146.0,0.0986000783671143,EDGEWATER,48.449990830225794
2023,Census Tract 303,3298.0,17031030300,30300,77,1.0,56146.0,0.0587397143162469,EDGEWATER,48.449990830225794
2023,Census Tract 304,2870.0,17031030400,30400,77,1.0,56146.0,0.0511167313789049,EDGEWATER,48.449990830225794
2023,Census Tract 309,2976.0,17031030900,30900,77,1.0,56146.0,0.0530046664054429,EDGEWATER,48.449990830225794
2023,Census Tract 310,3797.0,17031031000,31000,3,1.0,57331.0,0.066229439570215,UPTOWN,65.09564271609112
2023,Census Tract 6006,2701.0,17031600600,600600,60,1.0,33123.0,0.0815445460858014,BRIDGEPORT,58.29151926539481
2023,Census Tract 4206,2590.0,17031420600,420600,42,1.0,24628.0,0.1051648530128309,WOODLAWN,57.81517950095547
2023,Census Tract 1101,5763.0,17031110100,110100,11,1.0,26643.0,0.2163044702173178,JEFFERSON PARK,64.86816166921948
2023,Census Tract 314,4771.0,17031031400,31400,3,1.0,57331.0,0.0832185030786136,UPTOWN,65.09564271609112
2023,Census Tract 409,2009.0,17031040900,40900,4,1.0,41673.0,0.0482086722818131,LINCOLN SQUARE,71.35232822594875
2023,Census Tract 502,5373.0,17031050200,50200,5,1.0,35408.0,0.1517453682783551,NORTH CENTER,57.05416783863191
2023,Census Tract 503,2725.0,17031050300,50300,5,1.0,35408.0,0.0769600090375056,NORTH CENTER,57.05416783863191
2023,Census Tract 717,1564.0,17031071700,71700,7,1.0,67831.0,0.0230573041824534,LINCOLN PARK,88.31640045539218
2023,Census Tract 318,1980.0,17031031800,31800,3,1.0,57331.0,0.0345362892675864,UPTOWN,65.09564271609112
2023,Census Tract 317,6139.0,17031031700,31700,3,1.0,57331.0,0.1070799392998552,UPTOWN,65.09564271609112
2023,Census Tract 6104,2034.0,17031610400,610400,61,1.0,41869.0,0.0485800950583964,NEW CITY,134.6369632279751
2023,Census Tract 506,2286.0,17031050600,50600,5,1.0,35408.0,0.0645616809760506,NORTH CENTER,57.05416783863191
2023,Census Tract 505,5134.0,17031050500,50500,5,1.0,35408.0,0.1449954812471758,NORTH CENTER,57.05416783863191
2023,Census Tract 716,1814.0,17031071600,71600,7,1.0,67831.0,0.0267429346464006,LINCOLN PARK,88.31640045539218
2023,Census Tract 6714,1507.0,17031671400,671400,67,1.0,26729.0,0.0563807100901642,WEST ENGLEWOOD,87.94769193108257
2023,Census Tract 623,1567.0,17031062300,62300,6,1.0,101163.0,0.0154898530094995,LAKE VIEW,87.21479925558447
2023,Census Tract 6304,6390.0,17031630400,630400,63,1.0,35691.0,0.1790367319492309,GAGE PARK,61.28489610145672
2023,Census Tract 101,3726.0,17031010100,10100,1,1.0,54388.0,0.0685077590644995,ROGERS PARK,51.25990244057384
2023,Census Tract 6806,996.0,17031680600,680600,68,1.0,21411.0,0.0465181448788006,ENGLEWOOD,85.65232306609218
2023,Census Tract 305,6439.0,17031030500,30500,77,1.0,56146.0,0.1146831475082819,EDGEWATER,48.449990830225794
2023,Census Tract 205,6796.0,17031020500,20500,2,1.0,78227.0,0.0868753755097345,WEST RIDGE,98.4290948429624
2023,Census Tract 813,5768.0,17031081300,81300,8,1.0,104712.0,0.0550844220337688,NEAR NORTH SIDE,76.67589595801923
2023,Census Tract 810,8442.0,17031081000,81000,8,1.0,104712.0,0.0806211322484529,NEAR NORTH SIDE,76.67589595801923
2023,Census Tract 1301,4765.0,17031130100,130100,13,1.0,18742.0,0.2542418098388646,NORTH PARK,70.28870642060181
2023,Census Tract 1702,3657.0,17031170200,170200,17,1.0,41816.0,0.0874545628467572,DUNNING,103.5950011545707
2023,Census Tract 1703,5039.0,17031170300,170300,17,1.0,41816.0,0.120504113258083,DUNNING,103.5950011545707
2023,Census Tract 1704,3963.0,17031170400,170400,17,1.0,41816.0,0.0947723359479625,DUNNING,103.5950011545707
2023,Census Tract 1705,5000.0,17031170500,170500,17,1.0,41816.0,0.119571455902047,DUNNING,103.5950011545707
2023,Census Tract 1706,2566.0,17031170600,170600,17,1.0,41816.0,0.0613640711689305,DUNNING,103.5950011545707
2023,Census Tract 1707,3276.0,17031170700,170700,17,1.0,41816.0,0.0783432179070212,DUNNING,103.5950011545707
2023,Census Tract 1708,4016.0,17031170800,170800,17,1.0,41816.0,0.0960397933805242,DUNNING,103.5950011545707
2023,Census Tract 2514,3269.0,17031251400,251400,25,1.0,98882.0,0.0330596063995469,AUSTIN,199.25420338818205
2023,Census Tract 2603,1615.0,17031260300,260300,26,1.0,15619.0,0.1033997054869069,WEST GARFIELD PARK,36.09284880796031
2023,Census Tract 2605,1594.0,17031260500,260500,26,1.0,15619.0,0.1020551891926499,WEST GARFIELD PARK,36.09284880796031
2023,Census Tract 2606,2115.0,17031260600,260600,26,1.0,15619.0,0.1354119982073116,WEST GARFIELD PARK,36.09284880796031
2023,Census Tract 2607,1216.0,17031260700,260700,26,1.0,15619.0,0.077853895896024,WEST GARFIELD PARK,36.09284880796031
2023,Census Tract 2608,1782.0,17031260800,260800,26,1.0,15619.0,0.1140918112555221,WEST GARFIELD PARK,36.09284880796031
2023,Census Tract 507,1484.0,17031050700,50700,5,1.0,35408.0,0.0419114324446452,NORTH CENTER,57.05416783863191
2023,Census Tract 509,1542.0,17031050900,50900,5,1.0,35408.0,0.0435494803434252,NORTH CENTER,57.05416783863191
2023,Census Tract 510,1665.0,17031051000,51000,5,1.0,35408.0,0.0470232715770447,NORTH CENTER,57.05416783863191
2023,Census Tract 511,1864.0,17031051100,51100,5,1.0,35408.0,0.052643470402169,NORTH CENTER,57.05416783863191
2023,Census Tract 512,1565.0,17031051200,51200,5,1.0,35408.0,0.0441990510619069,NORTH CENTER,57.05416783863191
2023,Census Tract 1709,1922.0,17031170900,170900,17,1.0,41816.0,0.0459632676487468,DUNNING,103.5950011545707
2023,Census Tract 1710,6274.0,17031171000,171000,17,1.0,41816.0,0.1500382628658886,DUNNING,103.5950011545707
2023,Census Tract 1711,4144.0,17031171100,171100,17,1.0,41816.0,0.0991008226516166,DUNNING,103.5950011545707
2023,Census Tract 1801,6875.0,17031180100,180100,18,1.0,14084.0,0.4881425731326327,MONTCLARE,27.57639362717424
2023,Census Tract 1901,2403.0,17031190100,190100,19,1.0,72918.0,0.0329548259688965,BELMONT CRAGIN,109.09941466771691
2023,Census Tract 2222,2183.0,17031222200,222200,22,1.0,70872.0,0.0308020092561237,LOGAN SQUARE,100.05756668057336
2023,Census Tract 2225,1374.0,17031222500,222500,22,1.0,70872.0,0.0193870640027091,LOGAN SQUARE,100.05756668057336
2023,Census Tract 2226,1552.0,17031222600,222600,22,1.0,70872.0,0.0218986341573541,LOGAN SQUARE,100.05756668057336
2023,Census Tract 2515,4526.0,17031251500,251500,25,1.0,98882.0,0.0457717279181246,AUSTIN,199.25420338818205
2023,Census Tract 2516,4418.0,17031251600,251600,25,1.0,98882.0,0.0446795170000606,AUSTIN,199.25420338818205
2023,Census Tract 2517,1188.0,17031251700,251700,25,1.0,98882.0,0.0120143200987035,AUSTIN,199.25420338818205
2023,Census Tract 2518,5641.0,17031251800,251800,25,1.0,98882.0,0.0570477943407293,AUSTIN,199.25420338818205
2023,Census Tract 2519,5355.0,17031251900,251900,25,1.0,98882.0,0.0541554580206711,AUSTIN,199.25420338818205
2023,Census Tract 2520,5787.0,17031252000,252000,25,1.0,98882.0,0.0585243016929269,AUSTIN,199.25420338818205
2023,Census Tract 1303,4930.0,17031130300,130300,13,1.0,18742.0,0.2630455661082062,NORTH PARK,70.28870642060181
2023,Census Tract 1902,5753.0,17031190200,190200,19,1.0,72918.0,0.078896843029156,BELMONT CRAGIN,109.09941466771691
2023,Census Tract 1903,5609.0,17031190300,190300,19,1.0,72918.0,0.076922021997312,BELMONT CRAGIN,109.09941466771691
2023,Census Tract 1908,6326.0,17031190800,190800,19,1.0,72918.0,0.0867549850517019,BELMONT CRAGIN,109.09941466771691
2023,Census Tract 2601,1145.0,17031260100,260100,26,1.0,15619.0,0.0733081503297266,WEST GARFIELD PARK,36.09284880796031
2023,Census Tract 2602,1274.0,17031260200,260200,26,1.0,15619.0,0.081567321851591,WEST GARFIELD PARK,36.09284880796031
2023,Census Tract 5301,1858.0,17031530100,530100,53,1.0,24470.0,0.0759297098487944,WEST PULLMAN,99.36519806341394
2023,Census Tract 618,1144.0,17031061800,61800,6,1.0,101163.0,0.0113084823502664,LAKE VIEW,87.21479925558447
2023,Census Tract 4102,1157.0,17031410200,410200,41,1.0,29591.0,0.039099726268122,HYDE PARK,45.10538016450888
2023,Census Tract 2229,1056.0,17031222900,222900,22,1.0,70872.0,0.0149001015916017,LOGAN SQUARE,100.05756668057336
2023,Census Tract 2410,1810.0,17031241000,241000,24,1.0,86596.0,0.020901658275209,WEST TOWN,127.56290457232984
2023,Census Tract 1909,1720.0,17031190900,190900,19,1.0,72918.0,0.0235881401025809,BELMONT CRAGIN,109.09941466771691
2023,Census Tract 1912,3767.0,17031191200,191200,19,1.0,72918.0,0.051660769631641,BELMONT CRAGIN,109.09941466771691
2023,Census Tract 2001,3703.0,17031200100,200100,20,1.0,22776.0,0.162583421145065,HERMOSA,32.60205939915233
2023,Census Tract 2002,4634.0,17031200200,200200,20,1.0,22776.0,0.2034597822269055,HERMOSA,32.60205939915233
2023,Census Tract 2003,1821.0,17031200300,200300,20,1.0,22776.0,0.0799525816649104,HERMOSA,32.60205939915233
2023,Census Tract 2227,2120.0,17031222700,222700,22,1.0,70872.0,0.0299130827407156,LOGAN SQUARE,100.05756668057336
2023,Census Tract 2301,1484.0,17031230100,230100,23,1.0,55598.0,0.0266916076117845,HUMBOLDT PARK,100.48087648273764
2023,Census Tract 2302,1897.0,17031230200,230200,23,1.0,55598.0,0.034119932371668,HUMBOLDT PARK,100.48087648273764
2023,Census Tract 2303,1002.0,17031230300,230300,23,1.0,55598.0,0.0180222310155041,HUMBOLDT PARK,100.48087648273764
2023,Census Tract 2304,2206.0,17031230400,230400,23,1.0,55598.0,0.0396776862477067,HUMBOLDT PARK,100.48087648273764
2023,Census Tract 2305,3339.0,17031230500,230500,23,1.0,55598.0,0.0600561171265153,HUMBOLDT PARK,100.48087648273764
2023,Census Tract 3511,2150.0,17031351100,351100,35,1.0,21756.0,0.0988233131090274,DOUGLAS,46.004621149279
2023,Census Tract 6117,1942.0,17031611700,611700,61,1.0,41869.0,0.0463827652917432,NEW CITY,134.6369632279751
2023,Census Tract 3005,3467.0,17031300500,300500,30,1.0,68798.0,0.0503939067996162,SOUTH LAWNDALE,127.99829784190968
2023,Census Tract 3815,680.0,17031381500,381500,38,1.0,26345.0,0.0258113494021636,GRAND BOULEVARD,48.49250314605212
2023,Census Tract 4205,2019.0,17031420500,420500,42,1.0,24628.0,0.0819798603215851,WOODLAWN,57.81517950095547
2023,Census Tract 815,4978.0,17031081500,81500,8,1.0,104712.0,0.0475399190159676,NEAR NORTH SIDE,76.67589595801923
2023,Census Tract 816,4210.0,17031081600,81600,8,1.0,104712.0,0.0402055160822064,NEAR NORTH SIDE,76.67589595801923
2023,Census Tract 817,5211.0,17031081700,81700,8,1.0,104712.0,0.0497650699060279,NEAR NORTH SIDE,76.67589595801923
2023,Census Tract 818,12366.0,17031081800,81800,8,1.0,104712.0,0.1180953472381389,NEAR NORTH SIDE,76.67589595801923
2023,Census Tract 819,1284.0,17031081900,81900,8,1.0,104712.0,0.0122622049048819,NEAR NORTH SIDE,76.67589595801923
2023,Census Tract 2228,951.0,17031222800,222800,22,1.0,70872.0,0.0134185573992549,LOGAN SQUARE,100.05756668057336
2023,Census Tract 508,1411.0,17031050800,50800,5,1.0,35408.0,0.0398497514685946,NORTH CENTER,57.05416783863191
2023,Census Tract 2101,4238.0,17031210100,210100,21,1.0,35489.0,0.119417284228916,AVONDALE,55.29059546222403
2023,Census Tract 2104,2763.0,17031210400,210400,21,1.0,35489.0,0.077855110034095,AVONDALE,55.29059546222403
