year,malepop,male15_19pop,male15_24pop,male15_29pop,geoid,namelsad,tractpop,tractce,community_area,weight,comm_pop,pop_share,community,commarea_km2
2022,2230,53,287,874,17031062900,Census Tract 629,4138,62900,6,1.0,101739,0.040672702,LAKE VIEW,87.21479926
2022,1880,28,256,907,17031063000,Census Tract 630,3280,63000,6,1.0,101739,0.032239358,LAKE VIEW,87.21479926
2022,1004,50,94,212,17031062400,Census Tract 624,1799,62400,6,1.0,101739,0.017682501,LAKE VIEW,87.21479926
2022,1054,54,165,507,17031063100,Census Tract 631,2352,63100,6,1.0,101739,0.023117978,LAKE VIEW,87.21479926
2022,3522,0,405,1711,17031063200,Census Tract 632,6380,63200,6,1.0,101739,0.062709482,LAKE VIEW,87.21479926
2022,1123,14,271,523,17031063400,Census Tract 634,2435,63400,6,1.0,101739,0.023933791,LAKE VIEW,87.21479926
2022,693,42,59,94,17031090300,Census Tract 903,1371,90300,9,1.0,11402,0.120242063,EDISON PARK,31.63631378
2022,2852,326,450,735,17031100100,Census Tract 1001,5890,100100,10,1.0,39326,0.149773687,NORWOOD PARK,121.9591054
2022,2762,102,266,313,17031100300,Census Tract 1003,6447,100300,10,1.0,39326,0.163937344,NORWOOD PARK,121.9591054
2022,1786,141,417,527,17031140100,Census Tract 1401,3520,140100,14,1.0,47663,0.073851835,ALBANY PARK,53.54223081
2022,3330,591,1011,1257,17031140200,Census Tract 1402,6603,140200,14,1.0,47663,0.138535132,ALBANY PARK,53.54223081
2022,2828,229,387,444,17031140400,Census Tract 1404,5911,140400,14,1.0,47663,0.124016533,ALBANY PARK,53.54223081
2022,1732,89,123,174,17031140500,Census Tract 1405,3171,140500,14,1.0,47663,0.066529593,ALBANY PARK,53.54223081
2022,1042,8,82,239,17031242700,Census Tract 2427,1837,242700,24,1.0,86514,0.021233558,WEST TOWN,127.5629046
2022,2215,63,354,851,17031070200,Census Tract 702,4019,70200,7,1.0,69099,0.058162926,LINCOLN PARK,88.31640046
2022,1967,155,362,865,17031070300,Census Tract 703,3818,70300,7,1.0,69099,0.055254056,LINCOLN PARK,88.31640046
2022,1512,70,226,296,17031070400,Census Tract 704,3421,70400,7,1.0,69099,0.049508676,LINCOLN PARK,88.31640046
2022,1720,65,219,489,17031070500,Census Tract 705,3185,70500,7,1.0,69099,0.046093286,LINCOLN PARK,88.31640046
2022,1855,95,235,450,17031070600,Census Tract 706,3194,70600,7,1.0,69099,0.046223534,LINCOLN PARK,88.31640046
2022,1924,68,162,514,17031070700,Census Tract 707,3741,70700,7,1.0,69099,0.054139713,LINCOLN PARK,88.31640046
2022,1696,111,156,196,17031100400,Census Tract 1004,3325,100400,10,1.0,39326,0.084549662,NORWOOD PARK,121.9591054
2022,2260,144,253,376,17031100600,Census Tract 1006,4914,100600,10,1.0,39326,0.1249555,NORWOOD PARK,121.9591054
2022,2809,209,281,412,17031100700,Census Tract 1007,5372,100700,10,1.0,39326,0.136601739,NORWOOD PARK,121.9591054
2022,1315,61,95,205,17031110200,Census Tract 1102,2821,110200,11,1.0,27032,0.104357798,JEFFERSON PARK,64.86816167
2022,3617,162,261,458,17031150200,Census Tract 1502,7263,150200,15,1.0,64213,0.113107938,PORTAGE PARK,110.1960971
2022,3946,203,606,703,17031150300,Census Tract 1503,7272,150300,15,1.0,64213,0.113248096,PORTAGE PARK,110.1960971
2022,3202,57,538,926,17031140800,Census Tract 1408,6212,140800,14,1.0,47663,0.130331704,ALBANY PARK,53.54223081
2022,2639,344,544,1001,17031231200,Census Tract 2312,5957,231200,23,1.0,55416,0.10749603,HUMBOLDT PARK,100.4808765
2022,630,18,33,88,17031231100,Census Tract 2311,1362,231100,23,1.0,55416,0.024577739,HUMBOLDT PARK,100.4808765
2022,1226,10,92,354,17031242400,Census Tract 2424,2705,242400,24,1.0,86514,0.031266616,WEST TOWN,127.5629046
2022,1723,64,184,575,17031242500,Census Tract 2425,3255,242500,24,1.0,86514,0.037623968,WEST TOWN,127.5629046
2022,2043,85,136,221,17031120200,Census Tract 1202,4573,120200,12,1.0,19855,0.230319819,FOREST GLEN,89.13089362
2022,3343,165,253,281,17031120300,Census Tract 1203,7046,120300,12,1.0,19855,0.354872828,FOREST GLEN,89.13089362
2022,2173,151,272,393,17031120400,Census Tract 1204,3836,120400,12,1.0,19855,0.193200705,FOREST GLEN,89.13089362
2022,2670,253,444,579,17031231500,Census Tract 2315,5809,231500,23,1.0,55416,0.104825321,HUMBOLDT PARK,100.4808765
2022,1469,233,413,811,17031071100,Census Tract 711,3186,71100,7,1.0,69099,0.046107758,LINCOLN PARK,88.31640046
2022,2110,548,1060,1274,17031071000,Census Tract 710,4525,71000,7,1.0,69099,0.065485752,LINCOLN PARK,88.31640046
2022,1008,27,79,237,17031071200,Census Tract 712,2386,71200,7,1.0,69099,0.034530167,LINCOLN PARK,88.31640046
2022,2132,62,426,834,17031071300,Census Tract 713,4129,71300,7,1.0,69099,0.059754844,LINCOLN PARK,88.31640046
2022,2596,94,291,470,17031110300,Census Tract 1103,5304,110300,11,1.0,27032,0.196211897,JEFFERSON PARK,64.86816167
2022,1020,30,94,324,17031220300,Census Tract 2203,1998,220300,22,1.0,71220,0.028053917,LOGAN SQUARE,100.0575667
2022,1448,27,92,260,17031220400,Census Tract 2204,2670,220400,22,1.0,71220,0.037489469,LOGAN SQUARE,100.0575667
2022,1288,0,65,282,17031220500,Census Tract 2205,2810,220500,22,1.0,71220,0.039455209,LOGAN SQUARE,100.0575667
2022,708,0,45,218,17031240300,Census Tract 2403,1272,240300,24,1.0,86514,0.014702823,WEST TOWN,127.5629046
2022,1275,35,57,326,17031240500,Census Tract 2405,2515,240500,24,1.0,86514,0.029070439,WEST TOWN,127.5629046
2022,1825,36,77,348,17031060400,Census Tract 604,3691,60400,6,1.0,101739,0.036279106,LAKE VIEW,87.21479926
2022,591,19,43,88,17031060500,Census Tract 605,1287,60500,6,1.0,101739,0.012650016,LAKE VIEW,87.21479926
2022,703,13,49,113,17031240800,Census Tract 2408,1480,240800,24,1.0,86514,0.017107058,WEST TOWN,127.5629046
2022,906,42,96,168,17031240600,Census Tract 2406,1639,240600,24,1.0,86514,0.018944911,WEST TOWN,127.5629046
2022,757,17,57,143,17031240700,Census Tract 2407,1634,240700,24,1.0,86514,0.018887117,WEST TOWN,127.5629046
2022,592,13,19,58,17031240900,Census Tract 2409,1093,240900,24,1.0,86514,0.012633793,WEST TOWN,127.5629046
2022,2634,125,430,795,17031242600,Census Tract 2426,5512,242600,24,1.0,86514,0.063712232,WEST TOWN,127.5629046
2022,2808,28,311,686,17031310600,Census Tract 3106,5542,310600,31,1.0,34237,0.161871659,LOWER WEST SIDE,81.55072362
2022,681,19,132,257,17031310700,Census Tract 3107,1354,310700,31,1.0,34237,0.039547858,LOWER WEST SIDE,81.55072362
2022,2329,107,262,688,17031310800,Census Tract 3108,4633,310800,31,1.0,34237,0.135321436,LOWER WEST SIDE,81.55072362
2022,2451,88,202,426,17031020602,Census Tract 206.02,5343,20602,2,1.0,79265,0.0674068,WEST RIDGE,98.42909484
2022,2395,100,291,555,17031310900,Census Tract 3109,4914,310900,31,1.0,34237,0.143528931,LOWER WEST SIDE,81.55072362
2022,1655,219,361,430,17031510100,Census Tract 5101,3639,510100,51,1.0,15218,0.239124721,SOUTH DEERING,303.7970596
2022,1811,64,163,455,17031510200,Census Tract 5102,3714,510200,51,1.0,15218,0.244053095,SOUTH DEERING,303.7970596
2022,3084,343,415,495,17031561100,Census Tract 5611,5888,561100,56,1.0,36401,0.161753798,GARFIELD RIDGE,117.8907784
2022,1450,97,188,260,17031190701,Census Tract 1907.01,2835,190701,19,1.0,73991,0.038315471,BELMONT CRAGIN,109.0994147
2022,3241,364,552,699,17031020901,Census Tract 209.01,6179,20901,2,1.0,79265,0.0779537,WEST RIDGE,98.42909484
2022,1267,37,149,196,17031010202,Census Tract 102.02,2865,10202,1,1.0,55711,0.05142611,ROGERS PARK,51.25990244
2022,582,7,57,109,17031570100,Census Tract 5701,1421,570100,57,1.0,13867,0.102473498,ARCHER HEIGHTS,55.92250571
2022,1025,21,110,206,17031570200,Census Tract 5702,2084,570200,57,1.0,13867,0.150284849,ARCHER HEIGHTS,55.92250571
2022,3277,616,756,869,17031570300,Census Tract 5703,5951,570300,57,1.0,13867,0.429148338,ARCHER HEIGHTS,55.92250571
2022,902,56,105,209,17031570400,Census Tract 5704,1712,570400,57,1.0,13867,0.123458571,ARCHER HEIGHTS,55.92250571
2022,1665,42,231,405,17031570500,Census Tract 5705,2699,570500,57,1.0,13867,0.194634744,ARCHER HEIGHTS,55.92250571
2022,1091,105,164,252,17031690400,Census Tract 6904,2908,690400,69,1.0,28991,0.100306992,GREATER GRAND CROSSING,98.85316769
2022,1011,9,9,28,17031691300,Census Tract 6913,2332,691300,69,1.0,28991,0.080438757,GREATER GRAND CROSSING,98.85316769
2022,1066,61,141,141,17031691400,Census Tract 6914,2701,691400,69,1.0,28991,0.093166845,GREATER GRAND CROSSING,98.85316769
2022,734,53,90,114,17031691500,Census Tract 6915,1895,691500,69,1.0,28991,0.065365113,GREATER GRAND CROSSING,98.85316769
2022,1439,346,828,857,17031320400,Census Tract 3204,3004,320400,32,1.0,41671,0.072088503,LOOP,46.33556545
2022,1309,55,133,301,17031580100,Census Tract 5801,2662,580100,58,1.0,42243,0.063016358,BRIGHTON PARK,75.8927903
2022,1220,48,86,209,17031580200,Census Tract 5802,2988,580200,58,1.0,42243,0.070733613,BRIGHTON PARK,75.8927903
2022,1386,146,276,364,17031580300,Census Tract 5803,2569,580300,58,1.0,42243,0.06081481,BRIGHTON PARK,75.8927903
2022,2330,102,240,670,17031580400,Census Tract 5804,4672,580400,58,1.0,42243,0.110598206,BRIGHTON PARK,75.8927903
2022,2914,47,433,669,17031580600,Census Tract 5806,5402,580600,58,1.0,42243,0.127879175,BRIGHTON PARK,75.8927903
2022,3174,122,317,592,17031580700,Census Tract 5807,6137,580700,58,1.0,42243,0.145278508,BRIGHTON PARK,75.8927903
2022,776,142,200,281,17031681300,Census Tract 6813,2323,681300,68,1.0,21378,0.108663112,ENGLEWOOD,85.65232307
2022,892,15,79,155,17031681400,Census Tract 6814,1879,681400,68,1.0,21378,0.087894097,ENGLEWOOD,85.65232307
2022,1294,82,269,305,17031690300,Census Tract 6903,2303,690300,69,1.0,28991,0.079438446,GREATER GRAND CROSSING,98.85316769
2022,374,52,52,156,17031690500,Census Tract 6905,742,690500,69,1.0,28991,0.02559415,GREATER GRAND CROSSING,98.85316769
2022,1731,98,154,331,17031690900,Census Tract 6909,3809,690900,69,1.0,28991,0.131385602,GREATER GRAND CROSSING,98.85316769
2022,1077,150,213,279,17031691000,Census Tract 6910,2655,691000,69,1.0,28991,0.091580146,GREATER GRAND CROSSING,98.85316769
2022,1947,72,338,542,17031700100,Census Tract 7001,3874,700100,70,1.0,42745,0.090630483,ASHBURN,135.4603372
2022,3450,441,621,681,17031700200,Census Tract 7002,6888,700200,70,1.0,42745,0.161141654,ASHBURN,135.4603372
2022,3265,128,517,1030,17031320600,Census Tract 3206,6116,320600,32,1.0,41671,0.146768736,LOOP,46.33556545
2022,1811,33,78,216,17031330200,Census Tract 3302,3969,330200,33,1.0,28216,0.140664871,NEAR SOUTH SIDE,49.76963944
2022,919,58,82,196,17031590500,Census Tract 5905,1672,590500,59,1.0,15479,0.108017314,MCKINLEY PARK,39.43179964
2022,1933,172,252,371,17031590600,Census Tract 5906,3813,590600,59,1.0,15479,0.246333742,MCKINLEY PARK,39.43179964
2022,386,16,58,64,17031671200,Census Tract 6712,840,671200,67,1.0,25772,0.032593512,WEST ENGLEWOOD,87.94769193
2022,358,62,78,87,17031671100,Census Tract 6711,915,671100,67,1.0,25772,0.035503647,WEST ENGLEWOOD,87.94769193
2022,755,0,82,82,17031671300,Census Tract 6713,1657,671300,67,1.0,25772,0.064294583,WEST ENGLEWOOD,87.94769193
2022,1016,116,177,204,17031671500,Census Tract 6715,2308,671500,67,1.0,25772,0.089554555,WEST ENGLEWOOD,87.94769193
2022,938,35,108,196,17031671600,Census Tract 6716,1709,671600,67,1.0,25772,0.066312277,WEST ENGLEWOOD,87.94769193
2022,556,9,65,122,17031671800,Census Tract 6718,1128,671800,67,1.0,25772,0.043768431,WEST ENGLEWOOD,87.94769193
2022,609,3,65,164,17031671900,Census Tract 6719,1034,671900,67,1.0,25772,0.040121062,WEST ENGLEWOOD,87.94769193
2022,631,42,86,155,17031710100,Census Tract 7101,1026,710100,71,1.0,46468,0.022079711,AUBURN GRESHAM,105.0653536
2022,2007,37,188,306,17031710200,Census Tract 7102,4056,710200,71,1.0,46468,0.087285874,AUBURN GRESHAM,105.0653536
2022,2503,116,351,673,17031710400,Census Tract 7104,5668,710400,71,1.0,46468,0.121976414,AUBURN GRESHAM,105.0653536
2022,1827,142,324,348,17031710500,Census Tract 7105,4087,710500,71,1.0,46468,0.087953,AUBURN GRESHAM,105.0653536
2022,885,79,153,186,17031710600,Census Tract 7106,1720,710600,71,1.0,46468,0.03701472,AUBURN GRESHAM,105.0653536
2022,1689,76,176,297,17031710800,Census Tract 7108,4536,710800,71,1.0,46468,0.097615563,AUBURN GRESHAM,105.0653536
2022,733,20,88,122,17031340300,Census Tract 3403,1698,340300,34,1.0,13193,0.128704616,ARMOUR SQUARE,27.76619609
2022,710,1,59,130,17031340500,Census Tract 3405,1558,340500,34,1.0,13193,0.118092928,ARMOUR SQUARE,27.76619609
2022,630,70,147,178,17031340600,Census Tract 3406,1317,340600,34,1.0,13193,0.099825665,ARMOUR SQUARE,27.76619609
2022,2692,21,41,445,17031430200,Census Tract 4302,5455,430200,43,1.0,54974,0.099228726,SOUTH SHORE,81.81271638
2022,1114,103,249,432,17031430300,Census Tract 4303,2611,430300,43,1.0,54974,0.04749518,SOUTH SHORE,81.81271638
2022,1548,13,126,242,17031030604,Census Tract 306.04,2921,30604,77,1.0,56099,0.052068664,EDGEWATER,48.44999083
2022,2326,136,299,541,17031031502,Census Tract 315.02,4622,31502,3,1.0,57464,0.080432967,UPTOWN,65.09564272
2022,3208,0,606,1139,17031081402,Census Tract 814.02,5942,81402,8,1.0,101208,0.058710774,NEAR NORTH SIDE,76.67589596
2022,1457,15,73,240,17031080201,Census Tract 802.01,3236,80201,8,1.0,101208,0.031973757,NEAR NORTH SIDE,76.67589596
2022,1187,50,78,153,17031760802,Census Tract 7608.02,2191,760802,76,1.0,13771,0.159102462,OHARE,371.8356076
2022,1463,136,220,380,17031140601,Census Tract 1406.01,2762,140601,14,1.0,47663,0.057948514,ALBANY PARK,53.54223081
2022,1236,46,253,550,17031070102,Census Tract 701.02,2980,70102,7,1.0,69099,0.043126529,LINCOLN PARK,88.31640046
2022,2130,87,376,674,17031210502,Census Tract 2105.02,4412,210502,21,1.0,36374,0.121295431,AVONDALE,55.29059546
2022,1311,152,269,383,17031540102,Census Tract 5401.02,3357,540102,54,1.0,7817,0.429448638,RIVERDALE,98.3894974
2022,1662,174,195,372,17031700402,Census Tract 7004.02,3417,700402,70,1.0,42745,0.079939174,ASHBURN,135.4603372
2022,2294,39,99,374,17031030800,Census Tract 308,4236,30800,77,1.0,56099,0.075509367,EDGEWATER,48.44999083
2022,2878,39,182,478,17031031100,Census Tract 311,4898,31100,3,1.0,57464,0.085235974,UPTOWN,65.09564272
2022,3516,20,86,306,17031031300,Census Tract 313,6853,31300,3,1.0,57464,0.119257274,UPTOWN,65.09564272
2022,1381,22,109,395,17031031900,Census Tract 319,2417,31900,3,1.0,57464,0.042061117,UPTOWN,65.09564272
2022,1582,129,266,374,17031160501,Census Tract 1605.01,3270,160501,16,1.0,53584,0.061025679,IRVING PARK,89.61138229
2022,1843,61,120,211,17031040100,Census Tract 401,4011,40100,4,1.0,42271,0.094887748,LINCOLN SQUARE,71.35232823
2022,1570,48,56,102,17031040300,Census Tract 403,3063,40300,4,1.0,42271,0.072461025,LINCOLN SQUARE,71.35232823
2022,1147,74,101,147,17031611600,Census Tract 6116,1995,611600,61,1.0,41048,0.048601637,NEW CITY,134.6369632
2022,904,35,93,161,17031340400,Census Tract 3404,1630,340400,34,1.0,13193,0.123550368,ARMOUR SQUARE,27.76619609
2022,1090,19,69,130,17031430700,Census Tract 4307,2256,430700,43,1.0,54974,0.041037581,SOUTH SHORE,81.81271638
2022,1281,70,267,317,17031191000,Census Tract 1910,2556,191000,19,1.0,73991,0.034544742,BELMONT CRAGIN,109.0994147
2022,834,87,123,123,17031560400,Census Tract 5604,1744,560400,56,1.0,36401,0.047910772,GARFIELD RIDGE,117.8907784
2022,1557,75,209,351,17031710700,Census Tract 7107,3412,710700,71,1.0,46468,0.073426874,AUBURN GRESHAM,105.0653536
2022,3232,250,501,662,17031550100,Census Tract 5501,6201,550100,55,1.0,9025,0.687091413,HEGEWISCH,145.9657414
2022,766,70,131,266,17031283200,Census Tract 2832,1727,283200,28,1.0,65581,0.026333847,NEAR WEST SIDE,158.4924665
2022,2891,128,182,433,17031100500,Census Tract 1005,5814,100500,10,1.0,39326,0.147841123,NORWOOD PARK,121.9591054
2023,1604,23,38,257,17031510300,Census Tract 5103,4421,510300,51,1.0,14210,0.31111893,SOUTH DEERING,303.7970596
2023,1119,177,211,302,17031520100,Census Tract 5201,2061,520100,52,1.0,22793,0.090422498,EAST SIDE,83.24172803
2023,1409,176,240,370,17031590700,Census Tract 5907,2728,590700,59,1.0,15443,0.176649615,MCKINLEY PARK,39.43179964
2023,2132,134,321,654,17031600400,Census Tract 6004,4053,600400,60,1.0,33123,0.122362105,BRIDGEPORT,58.29151927
2023,2308,133,233,375,17031830600,Census Tract 8306,4733,830600,1,1.0,54388,0.087022873,ROGERS PARK,51.25990244
2023,1101,34,129,278,17031830800,Census Tract 8308,2502,830800,4,1.0,41673,0.060038874,LINCOLN SQUARE,71.35232823
2023,2405,134,320,723,17031830700,Census Tract 8307,4096,830700,3,1.0,57331,0.071444768,UPTOWN,65.09564272
2023,1547,14,116,336,17031830900,Census Tract 8309,2918,830900,22,1.0,70872,0.041172819,LOGAN SQUARE,100.0575667
2023,1101,36,108,158,17031835200,Census Tract 8352,2228,835200,56,1.0,36426,0.061165102,GARFIELD RIDGE,117.8907784
2023,2367,50,81,325,17031839900,Census Tract 8399,4448,839900,60,1.0,33123,0.134287353,BRIDGEPORT,58.29151927
2023,2659,126,223,459,17031839700,Census Tract 8397,4802,839700,60,1.0,33123,0.144974791,BRIDGEPORT,58.29151927
2023,1346,31,146,339,17031839800,Census Tract 8398,2590,839800,60,1.0,33123,0.0781934,BRIDGEPORT,58.29151927
2023,985,107,192,192,17031834800,Census Tract 8348,1712,834800,68,1.0,21411,0.0799589,ENGLEWOOD,85.65232307
2023,767,36,96,136,17031834700,Census Tract 8347,1474,834700,68,1.0,21411,0.068843118,ENGLEWOOD,85.65232307
2023,1044,6,178,373,17031832000,Census Tract 8320,1654,832000,6,1.0,101163,0.016349851,LAKE VIEW,87.21479926
2023,1823,242,485,671,17031832500,Census Tract 8325,3336,832500,7,1.0,67831,0.049181053,LINCOLN PARK,88.31640046
2023,927,6,44,178,17031832300,Census Tract 8323,2151,832300,22,1.0,70872,0.030350491,LOGAN SQUARE,100.0575667
2023,1303,83,157,499,17031838300,Census Tract 8383,3000,838300,8,1.0,104712,0.028650011,NEAR NORTH SIDE,76.67589596
2023,3437,143,315,443,17031831800,Census Tract 8318,7545,831800,13,1.0,18742,0.402571764,NORTH PARK,70.28870642
2023,1026,87,113,134,17031831700,Census Tract 8317,2110,831700,15,1.0,61793,0.034146263,PORTAGE PARK,110.1960971
2023,1945,63,89,335,17031835100,Census Tract 8351,4470,835100,63,1.0,35691,0.125241658,GAGE PARK,61.2848961
2023,3037,241,800,917,17031835000,Census Tract 8350,5865,835000,66,1.0,53460,0.109708193,CHICAGO LAWN,98.2794651
2023,1062,53,64,109,17031843700,Census Tract 8437,2381,843700,5,1.0,35408,0.06724469,NORTH CENTER,57.05416784
2023,1841,179,248,497,17031220702,Census Tract 2207.02,3825,220702,22,1.0,70872,0.053970538,LOGAN SQUARE,100.0575667
2023,3170,180,500,817,17031842100,Census Tract 8421,6808,842100,23,1.0,55598,0.122450448,HUMBOLDT PARK,100.4808765
2023,852,88,132,155,17031843300,Census Tract 8433,1601,843300,29,1.0,31244,0.051241838,NORTH LAWNDALE,89.48742201
2023,3323,105,284,601,17031831100,Census Tract 8311,6828,831100,21,1.0,35489,0.192397644,AVONDALE,55.29059546
2023,1649,68,229,275,17031831500,Census Tract 8315,3479,831500,19,1.0,72918,0.047711128,BELMONT CRAGIN,109.0994147
2023,3561,276,558,659,17031831600,Census Tract 8316,7209,831600,18,1.0,14084,0.511857427,MONTCLARE,27.57639363
2023,2430,192,374,484,17031831200,Census Tract 8312,4657,831200,20,1.0,22776,0.204469617,HERMOSA,32.6020594
2023,524,4,23,101,17031831000,Census Tract 8310,1139,831000,22,0.5,70872,0.016071227,LOGAN SQUARE,100.0575667
2023,524,4,23,101,17031831000,Census Tract 8310,1139,831000,24,0.5,86596,0.013153032,WEST TOWN,127.5629046
2023,897,27,81,200,17031843000,Census Tract 8430,2455,843000,29,1.0,31244,0.078575086,NORTH LAWNDALE,89.48742201
2023,735,66,177,249,17031843100,Census Tract 8431,1491,843100,29,1.0,31244,0.047721162,NORTH LAWNDALE,89.48742201
2023,1058,111,175,240,17031842900,Census Tract 8429,2630,842900,28,1.0,66084,0.039797833,NEAR WEST SIDE,158.4924665
2023,7769,280,1812,3378,17031843500,Census Tract 8435,8470,843500,30,1.0,68798,0.123114044,SOUTH LAWNDALE,127.9982978
2023,1647,286,727,806,17031842000,Census Tract 8420,2815,842000,35,1.0,21756,0.129389594,DOUGLAS,46.00462115
2023,1769,157,181,380,17031832400,Census Tract 8324,3640,832400,22,1.0,70872,0.051360199,LOGAN SQUARE,100.0575667
2023,1093,120,538,671,17031832900,Census Tract 8329,2054,832900,28,1.0,66084,0.031081654,NEAR WEST SIDE,158.4924665
2023,1725,88,246,338,17031840300,Census Tract 8403,3717,840300,59,1.0,15443,0.240691575,MCKINLEY PARK,39.43179964
2023,817,52,206,247,17031838600,Census Tract 8386,1620,838600,29,1.0,31244,0.051849955,NORTH LAWNDALE,89.48742201
2023,889,23,237,237,17031839600,Census Tract 8396,2085,839600,35,1.0,21756,0.095835632,DOUGLAS,46.00462115
2023,371,47,126,126,17031834900,Census Tract 8349,1122,834900,67,1.0,26729,0.041976879,WEST ENGLEWOOD,87.94769193
